company_id,ruc,razon_social,sector,region,empleados,segmento,fecha_alta,ejecutivo_comercial,nps,csat,facturacion_total,facturacion_promedio,facturacion_maxima,dias_mora_promedio,deuda_total,trafico_total_gb,trafico_promedio_gb,ancho_banda_promedio,pico_maximo_mbps,cantidad_servicios,monto_mensual_promedio,sla_promedio,cantidad_tickets,tiempo_resolucion_promedio,tickets_escalados,cantidad_eventos,duracion_promedio_eventos,churn,risk_score
4850,20803614544,Infraestructura Inca EIRL,Construcci�n,Chiclayo,9120,SMB,2020-10-05,Ejecutivo_1,85,4.97,655693.57,27320.565416666665,58329.41,4.958333333333333,534489.6199999999,79306.59,3304.44125,132.17708333333334,455.66,2,15491.95,99.5,14,24.642857142857142,2,39,27.974358974358974,0,46.86
4869,20499162776,Academia Capital EIRL,Educaci�n,Huancayo,191,Mid-Market,2022-05-25,Ejecutivo_20,69,4.01,784255.3500000002,32677.30625000001,56444.24,5.916666666666667,649246.8400000002,49209.36,2050.39,82.01541666666667,282.73,4,8852.82,99.7125,5,31.8,0,51,33.509803921568626,0,12.49
4872,20380107017,Cargo Andes SAC,Transporte,Lima,5196,SMB,2020-03-23,Ejecutivo_23,73,4.15,681555.8,28398.158333333336,58891.78,3.5833333333333335,681450.4299999998,167645.93000000005,6985.2470833333355,279.4099999999999,963.21,5,13737.236,99.73999999999998,12,24.583333333333332,1,50,30.64,0,45.49
4879,20549705944,Salud Per� EIRL,Salud,Chiclayo,5436,Enterprise,2016-09-15,Ejecutivo_30,74,4.24,842284.0100000001,35095.16708333334,58929.02,5.375,663090.8099999999,179440.44000000003,7476.685000000001,299.0675,1030.98,2,11249.545,99.9,6,18.833333333333332,0,20,32.9,0,35.65
4887,20830762732,Industrial Per� EIRL,Manufactura,Piura,9281,Mid-Market,2016-07-11,Ejecutivo_38,98,3.57,835741.9900000002,34822.58291666667,59320.94,3.5833333333333335,666676.4499999998,171404.96999999997,7141.873749999999,285.67458333333326,984.81,4,14799.537499999999,99.6,16,21.0625,1,39,29.512820512820515,0,13.18
4890,20503809541,Comunicaciones Inca EIRL,Telecomunicaciones,Tacna,7562,SMB,2020-08-30,Ejecutivo_41,82,4.05,903270.6499999999,37636.27708333333,59800.7,4.75,601980.34,82238.56,3426.6066666666666,137.06416666666664,472.5,5,8682.022,99.84,9,21.88888888888889,1,49,30.3265306122449,0,9.18
4891,20971010443,Capital Per� SAC,Finanzas,Piura,2578,Mid-Market,2016-08-16,Ejecutivo_42,90,3.64,748131.9400000001,31172.16416666667,59618.5,4.125,630313.26,44837.09999999999,1868.2124999999996,74.72708333333334,257.61,3,8258.416666666666,99.63333333333333,8,13.375,1,22,31.727272727272727,0,29.12
4910,20123034899,Manufactura Norte SAC,Manufactura,Arequipa,3505,Enterprise,2022-04-10,Ejecutivo_11,79,4.22,735474.8900000002,30644.787083333344,56210.78,4.583333333333333,565035.2999999999,154642.57000000004,6443.440416666668,257.7375,888.5,2,21619.595,99.9,10,22.5,2,54,29.75925925925926,0,8.79
4919,20444519067,Express Norte SAC,Transporte,Arequipa,8353,Mid-Market,2018-10-05,Ejecutivo_20,55,4.6,788474.5900000002,32853.107916666675,58174.38,5.0,757607.57,160056.16,6669.006666666667,266.76000000000005,919.61,3,9243.556666666665,99.78333333333335,17,18.058823529411764,1,58,27.689655172413794,0,52.92
4962,20937012335,Transportes Pac�fico EIRL,Transporte,Cusco,336,Enterprise,2022-12-03,Ejecutivo_13,91,4.85,671522.46,27980.102499999997,58951.72,5.208333333333333,639474.4,221064.59999999998,9211.025,368.44083333333333,1270.13,5,12630.432,99.92999999999999,13,23.76923076923077,2,34,35.588235294117645,0,38.56
4973,20249417858,Capital Inca EIRL,Finanzas,Cusco,5423,SMB,2024-11-21,Ejecutivo_24,82,4.84,631618.0299999999,26317.41791666666,59873.12,4.166666666666667,675474.0599999999,172963.93999999997,7206.8308333333325,288.2733333333333,993.77,1,19707.23,99.5,14,23.785714285714285,1,45,30.066666666666666,0,17.64
4975,20043979234,Consulting Per� SAC,Finanzas,Huancayo,8387,Mid-Market,2019-04-17,Ejecutivo_26,20,2.6,611947.09,25497.795416666664,58358.33,27.583333333333332,661457.7199999999,37734.08,1572.2533333333333,62.88999999999999,275.83,2,19635.614999999998,99.9,72,126.04166666666667,45,178,226.58426966292134,1,98.76
4978,20296204297,Manufactura Sur EIRL,Manufactura,Tacna,8616,SMB,2019-03-15,Ejecutivo_29,11,1.07,560405.52,23350.23,53863.05,30.041666666666668,585312.9500000001,166525.05000000002,6938.543750000001,277.5416666666666,1217.29,1,3918.21,99.5,45,120.24444444444444,39,158,248.9873417721519,1,77.76
4982,20170420473,Cloud Pac�fico EIRL,Tecnolog�a,Arequipa,7982,SMB,2016-12-23,Ejecutivo_33,17,2.79,771269.1700000003,32136.215416666677,59051.99,35.083333333333336,593617.6199999999,26761.72,1115.0716666666667,44.605,195.63,5,4407.598,99.92,51,136.01960784313727,37,166,248.3132530120482,1,70.4
1,20332181960,Constructora Sur EIRL,Construcci�n,Chiclayo,7398,SMB,2025-05-17,Ejecutivo_2,52,4.22,850683.5299999999,35445.14708333333,57731.65,5.416666666666667,637036.4099999999,54301.729999999996,2262.572083333333,90.50333333333332,311.99,2,9464.34,99.9,21,28.285714285714285,3,44,30.295454545454547,0,56.67
18,20701065133,Comunicaciones Inca EIRL,Telecomunicaciones,Lima,8572,SMB,2024-12-10,Ejecutivo_19,75,3.63,804324.18,33513.5075,58945.35,4.791666666666667,638248.7100000002,172887.6,7203.650000000001,288.1466666666667,993.33,5,17878.089999999997,99.83999999999999,15,24.266666666666666,0,24,27.041666666666668,0,22.67
42,20345581223,Industrial Sur EIRL,Manufactura,Arequipa,4307,Enterprise,2021-04-14,Ejecutivo_43,69,4.22,715281.1299999999,29803.380416666663,56721.31,3.875,637189.23,259402.97,10808.457083333333,432.33750000000003,1490.4,4,14508.369999999999,99.8125,13,29.076923076923077,1,45,33.84444444444444,0,8.83
68,20655125674,Industrial Inca EIRL,Manufactura,Trujillo,6374,Enterprise,2021-09-08,Ejecutivo_19,86,4.02,658682.1399999999,27445.08916666666,59662.31,4.708333333333333,547625.4199999999,187850.20999999996,7827.092083333332,313.08375000000007,1079.3,2,24421.989999999998,99.92500000000001,22,23.818181818181817,2,56,25.607142857142858,0,40.06
97,20896118367,Campos Pac�fico EIRL,Agroindustria,Piura,5597,Enterprise,2017-03-09,Ejecutivo_48,82,4.86,597435.2100000001,24893.133750000005,49175.23,4.791666666666667,632114.0199999999,243650.90999999997,10152.121249999998,406.085,1399.9,5,11915.346,99.75,7,28.428571428571427,1,43,23.46511627906977,0,53.71
130,20670654051,Learning Norte SAC,Educaci�n,Piura,1202,Mid-Market,2022-06-05,Ejecutivo_31,51,3.77,718735.85,29947.327083333334,59529.38,4.875,508506.87,128898.04000000001,5370.751666666667,214.83000000000007,740.59,1,23160.88,99.9,10,25.1,0,57,33.175438596491226,0,38.67
139,20027868144,Inversiones Andes SAC,Finanzas,Piura,6122,Enterprise,2020-04-13,Ejecutivo_40,75,4.12,789515.09,32896.46208333333,59048.61,5.458333333333333,598608.6,39612.170000000006,1650.5070833333336,66.02041666666666,227.59,1,19178.32,99.95,21,27.952380952380953,1,33,31.636363636363637,0,47.91
165,20219933083,Academia Norte EIRL,Educaci�n,Tacna,2334,SMB,2018-08-06,Ejecutivo_16,98,3.55,778357.59,32431.56625,58793.5,5.208333333333333,551792.66,223036.00999999998,9293.167083333332,371.7266666666667,1281.46,4,18496.0475,99.925,19,26.842105263157894,1,54,29.48148148148148,0,45.45
170,20493296685,Retail Per� EIRL,Retail,Piura,3776,Enterprise,2018-11-14,Ejecutivo_21,67,3.78,790737.2500000001,32947.38541666667,59898.9,4.916666666666667,532954.96,131356.31999999998,5473.179999999999,218.92749999999998,754.71,2,16599.045000000002,99.92500000000001,6,23.166666666666668,0,49,26.3265306122449,0,53.82
175,20982258713,Agro Per� SAC,Agroindustria,Piura,247,SMB,2022-11-30,Ejecutivo_26,34,2.35,779381.0799999998,32474.21166666666,59705.56,26.916666666666668,514504.2299999999,154407.13999999998,6433.630833333333,257.3450000000001,1128.71,3,5788.706666666666,99.78333333333335,67,140.29850746268656,46,153,274.6732026143791,1,75.37
176,20072867908,Agroindustrial Per� EIRL,Agroindustria,Huancayo,3502,Mid-Market,2020-12-25,Ejecutivo_27,54,4.0,782470.3299999998,32602.93041666666,59548.96,4.541666666666667,683437.2100000001,184044.12,7668.505,306.7404166666666,1057.43,5,15969.356,99.59,14,19.714285714285715,2,59,32.898305084745765,0,0.97
203,20754121267,Constructora Per� EIRL,Construcci�n,Huancayo,7295,Mid-Market,2022-01-30,Ejecutivo_4,66,3.59,687193.2799999999,28633.05333333333,57726.03,4.458333333333333,509986.2399999999,66897.68000000001,2787.4033333333336,111.5,384.36,1,24305.81,99.95,15,25.466666666666665,0,29,32.48275862068966,0,10.97
214,20679825071,Agro Inca EIRL,Agroindustria,Lima,8438,SMB,2017-08-20,Ejecutivo_15,57,4.94,516139.74000000005,21505.822500000002,56356.17,4.75,498119.27999999997,265921.94,11080.080833333333,443.20416666666665,1527.86,4,7058.959999999999,99.825,19,23.63157894736842,1,30,34.4,0,29.75
220,20579249912,Networks Per� EIRL,Telecomunicaciones,Lima,7142,SMB,2021-12-19,Ejecutivo_21,52,3.65,769689.78,32070.4075,58446.49,4.75,482494.61,96543.08,4022.6283333333336,160.90541666666664,554.69,3,12553.066666666666,99.5,14,26.571428571428573,0,55,30.327272727272728,0,12.91
253,20918261990,Consulting Sur SAC,Finanzas,Chiclayo,2908,SMB,2022-06-26,Ejecutivo_4,68,4.97,723860.4299999999,30160.851249999996,58806.78,4.708333333333333,640975.72,243245.22999999998,10135.217916666666,405.40875,1397.57,2,17260.61,99.92500000000001,16,18.875,0,54,28.5,0,20.4
290,20861035797,Cl�nica Pac�fico EIRL,Salud,Arequipa,4886,SMB,2023-11-24,Ejecutivo_41,32,2.99,632261.3899999999,26344.22458333333,58977.85,30.625,658331.1,107821.78,4492.574166666666,179.70250000000001,788.17,5,6987.6759999999995,99.85,51,143.2156862745098,36,83,260.7469879518072,1,97.59
307,20676184723,Constructora Per� SAC,Construcci�n,Tacna,379,SMB,2022-05-08,Ejecutivo_8,90,4.26,689869.55,28744.564583333336,58730.05,4.958333333333333,488452.54,216153.43000000002,9006.392916666668,360.2558333333334,1241.91,2,12025.009999999998,99.7,8,24.125,0,46,25.695652173913043,0,54.19
310,20375300119,Transportes Norte EIRL,Transporte,Piura,834,Mid-Market,2017-05-20,Ejecutivo_11,87,4.88,731985.3799999999,30499.390833333327,57791.01,3.9166666666666665,558954.0700000001,250818.18000000005,10450.757500000002,418.0304166666665,1441.08,3,8108.453333333334,99.93333333333334,8,32.125,0,32,33.65625,0,49.8
316,20450899358,Comunicaciones Per� SAC,Telecomunicaciones,Ica,8090,Enterprise,2024-08-02,Ejecutivo_17,15,2.55,732909.63,30537.90125,58908.11,41.375,633894.98,137643.68,5735.153333333333,229.40624999999997,1006.17,3,14261.876666666669,99.8,37,148.02702702702703,30,152,256.1644736842105,1,77.51
327,20858333945,Networks Sur EIRL,Telecomunicaciones,Cajamarca,1499,SMB,2022-12-22,Ejecutivo_28,88,3.75,651796.94,27158.20583333333,55121.98,4.166666666666667,550380.41,248854.20000000004,10368.925000000001,414.75916666666666,1429.8,4,12692.372500000001,99.8125,20,23.8,0,46,30.717391304347824,0,39.95
357,20723184322,Producci�n Per� SAC,Manufactura,Lima,2073,SMB,2024-02-07,Ejecutivo_8,83,4.92,731905.1699999999,30496.048749999998,57045.15,4.416666666666667,604569.89,241618.62,10067.4425,402.6979166666666,1388.22,5,13046.812,99.83,8,30.625,0,45,29.044444444444444,0,32.62
360,20990413797,Cargo Andes EIRL,Transporte,Piura,5036,Mid-Market,2017-11-04,Ejecutivo_11,94,4.98,760733.02,31697.209166666667,58316.12,4.125,484712.4900000001,121330.34000000001,5055.430833333334,202.21708333333333,697.11,2,13120.329999999998,99.7,23,20.347826086956523,2,21,30.571428571428573,0,48.2
373,20656693801,Digital Per� EIRL,Tecnolog�a,Chiclayo,2165,Enterprise,2019-06-21,Ejecutivo_24,89,3.63,724322.8099999999,30180.11708333333,59900.55,4.083333333333333,604667.1299999999,138114.5,5754.770833333333,230.19083333333333,793.54,1,7040.93,99.9,11,17.272727272727273,0,37,31.486486486486488,0,19.61
381,20846392086,Agroindustrial Inca SAC,Agroindustria,Chiclayo,2044,Mid-Market,2021-04-15,Ejecutivo_32,95,3.76,721577.79,30065.741250000003,59702.71,4.208333333333333,610045.51,212177.58999999997,8840.732916666666,353.62958333333336,1219.07,2,15496.515,99.725,9,21.88888888888889,0,48,32.583333333333336,0,20.33
418,20566593983,Manufactura Pac�fico EIRL,Manufactura,Cusco,5893,SMB,2025-07-25,Ejecutivo_19,54,4.21,752851.09,31368.795416666664,58885.97,5.0,583966.2400000001,257755.26,10739.8025,429.5920833333332,1480.94,4,14441.6275,99.92500000000001,18,24.77777777777778,0,47,27.21276595744681,0,5.34
452,20205020994,Educativa Per� SAC,Educaci�n,Cajamarca,5540,Mid-Market,2020-05-20,Ejecutivo_3,18,2.46,859821.6600000001,35825.902500000004,58099.02,39.0,600081.3599999999,100213.87,4175.577916666666,167.02333333333334,732.56,3,12395.023333333333,99.76666666666667,56,133.83928571428572,40,99,255.77777777777777,1,91.62
463,20461735743,Market Sur SAC,Retail,Tacna,9776,Enterprise,2018-06-22,Ejecutivo_14,88,3.52,740717.1,30863.212499999998,53634.88,5.375,669615.3000000002,35520.600000000006,1480.0250000000003,59.20166666666666,204.08,1,16342.19,99.95,21,24.61904761904762,1,45,29.4,0,41.55
471,20538179217,Producci�n Pac�fico EIRL,Manufactura,Chiclayo,8925,SMB,2024-05-06,Ejecutivo_22,96,4.35,703504.6499999999,29312.693749999995,58822.49,5.291666666666667,579735.93,257041.47,10710.06125,428.4024999999999,1476.84,3,9367.533333333333,99.93333333333334,17,28.823529411764707,0,30,33.766666666666666,0,46.98
502,20766183067,Networks Per� EIRL,Telecomunicaciones,Tacna,6844,Mid-Market,2023-01-12,Ejecutivo_3,77,3.84,936094.1200000002,39003.921666666676,59914.66,4.583333333333333,718547.92,144972.58999999997,6040.524583333332,241.6208333333333,832.94,1,8089.92,99.95,16,23.0625,0,44,28.295454545454547,0,37.51
508,20792911179,Software Capital SAC,Tecnolog�a,Lima,1804,Enterprise,2016-08-23,Ejecutivo_9,94,4.51,756758.09,31531.587083333332,57360.48,4.958333333333333,712169.9299999998,148298.4,6179.099999999999,247.16499999999996,852.05,1,15403.66,99.95,13,27.307692307692307,1,30,31.1,0,10.67
525,20257016580,Industrial Capital EIRL,Manufactura,Lima,7358,Enterprise,2020-10-14,Ejecutivo_26,91,3.79,668622.4899999999,27859.270416666663,57558.62,4.458333333333333,591179.44,232694.00999999998,9695.58375,387.8229166666666,1336.95,2,14827.855,99.5,14,23.642857142857142,0,49,33.816326530612244,0,39.69
548,20219285544,Comercial Norte SAC,Retail,Cajamarca,2610,Enterprise,2016-01-11,Ejecutivo_49,75,4.54,749625.0900000001,31234.378750000003,57785.85,3.9166666666666665,725694.11,99217.88000000002,4134.078333333334,165.36333333333332,570.06,4,13899.32,99.95,14,27.571428571428573,0,25,32.24,0,11.64
560,20752071678,Distribuidora Andes SAC,Retail,Piura,6775,Enterprise,2025-05-06,Ejecutivo_11,72,4.43,651842.07,27160.086249999997,56255.58,4.375,554328.5499999999,161603.88,6733.495,269.34000000000003,928.5,4,12640.095,99.9375,17,21.470588235294116,1,31,32.12903225806452,0,30.29
650,20526546103,Software Inca SAC,Tecnolog�a,Arequipa,2204,SMB,2016-08-09,Ejecutivo_1,89,4.14,603481.2599999999,25145.052499999994,48834.03,5.291666666666667,496689.3599999999,41767.24,1740.3016666666665,69.61208333333333,239.97,5,11465.254,99.66,14,31.857142857142858,2,33,29.606060606060606,0,55.24
673,20498227495,Agroindustrial Norte EIRL,Agroindustria,Arequipa,2127,Enterprise,2021-06-26,Ejecutivo_24,5,1.2,699947.4000000001,29164.475000000006,52981.72,34.208333333333336,593228.2400000001,104597.50000000003,4358.229166666668,174.32916666666668,764.6,1,4937.54,99.95,76,128.47368421052633,60,102,253.98039215686273,1,94.37
682,20993842530,Networks Andes SAC,Telecomunicaciones,Tacna,641,Enterprise,2021-10-24,Ejecutivo_33,88,4.31,745553.6399999999,31064.734999999997,57998.63,4.583333333333333,653035.94,123572.07,5148.83625,205.95375000000004,709.99,3,9721.92,99.91666666666667,20,23.65,2,51,28.54901960784314,0,44.32
685,20337363466,Campos Per� SAC,Agroindustria,Arequipa,3703,Mid-Market,2018-04-25,Ejecutivo_36,90,3.7,779653.48,32485.561666666665,59827.74,5.625,619243.3600000001,83836.78,3493.1991666666668,139.72833333333332,481.69,4,8825.705,99.6125,15,26.466666666666665,0,44,31.5,0,27.77
689,20508353544,Salud Per� SAC,Salud,Cajamarca,1131,SMB,2016-07-08,Ejecutivo_40,96,3.56,675918.2100000001,28163.258750000005,53257.63,4.416666666666667,625510.85,185661.86000000002,7735.910833333334,309.4362499999999,1066.72,3,10826.616666666667,99.76666666666667,10,23.9,0,22,26.5,0,10.78
696,20121820970,Agroindustrial Sur EIRL,Agroindustria,Chiclayo,2886,Enterprise,2024-07-13,Ejecutivo_47,11,2.77,819477.5300000001,34144.89708333334,58819.08,41.416666666666664,545771.9100000001,152767.52000000002,6365.313333333334,254.61249999999998,1116.72,1,10625.08,99.5,40,129.7,29,141,243.46808510638297,1,74.62
711,20331552065,Academia Inca SAC,Educaci�n,Chiclayo,2755,Mid-Market,2021-01-23,Ejecutivo_12,59,4.16,796351.5900000001,33181.31625,59689.13,4.125,506875.63,86140.43999999999,3589.1849999999995,143.56750000000002,494.92,5,12875.148,99.84,10,28.1,0,23,30.782608695652176,0,8.58
738,20271487271,Medical Capital SAC,Salud,Chiclayo,9019,Mid-Market,2020-05-14,Ejecutivo_39,97,3.68,815569.5500000002,33982.06458333334,59860.13,4.791666666666667,624714.7,90961.97999999998,3790.082499999999,151.6029166666667,522.62,1,13476.98,99.9,8,25.75,0,28,32.07142857142857,0,16.56
758,20329839542,Digital Andes EIRL,Tecnolog�a,Huancayo,5464,Enterprise,2021-05-16,Ejecutivo_9,63,3.57,845459.24,35227.46833333333,57231.39,4.833333333333333,497519.1799999999,211827.84,8826.16,353.04625000000004,1217.06,4,9282.5225,99.83749999999999,9,21.444444444444443,1,46,28.804347826086957,0,26.67
783,20053474916,Digital Per� SAC,Tecnolog�a,Piura,3821,Enterprise,2017-10-12,Ejecutivo_34,56,3.69,740365.59,30848.56625,58343.6,4.875,587164.7899999999,257078.76,10711.615,428.465,1477.05,3,7324.009999999999,99.78333333333335,20,25.6,0,20,29.4,0,4.44
784,20411082555,Distribuidora Pac�fico EIRL,Retail,Chiclayo,3698,SMB,2024-05-31,Ejecutivo_35,70,3.7,763697.3299999998,31820.722083333327,59510.72,3.5833333333333335,648660.24,230351.22000000003,9597.9675,383.9183333333333,1323.49,2,21169.184999999998,99.7,10,19.7,1,54,31.87037037037037,0,16.65
788,20880294240,Telecom Inca EIRL,Telecomunicaciones,Cajamarca,3837,SMB,2016-02-27,Ejecutivo_39,28,1.7,792400.8099999999,33016.70041666667,55691.84,33.875,627533.9400000001,148455.41999999998,6185.642499999999,247.4254166666667,1085.2,3,14421.846666666665,99.76666666666667,78,132.30769230769232,48,123,260.4471544715447,1,80.85
799,20018513279,Obras Andes SAC,Construcci�n,Huancayo,34,Enterprise,2018-07-08,Ejecutivo_50,59,4.83,687805.4200000002,28658.559166666673,57758.68,4.375,600363.4000000001,93503.62,3895.9841666666666,155.83916666666667,537.23,3,17388.809999999998,99.63333333333333,18,31.61111111111111,0,41,32.41463414634146,0,15.75
800,20723084810,Industrial Pac�fico EIRL,Manufactura,Arequipa,3565,Enterprise,2021-10-09,Ejecutivo_1,77,4.44,621856.4700000001,25910.686250000002,54254.09,4.291666666666667,578228.48,213907.83,8912.82625,356.5125,1229.01,5,6370.0,99.76,18,25.11111111111111,1,35,29.771428571428572,0,42.82
810,20126065019,Medical Per� SAC,Salud,Arequipa,8941,Enterprise,2018-04-10,Ejecutivo_11,58,4.18,717989.07,29916.211249999997,59956.67,5.583333333333333,640269.34,186796.10999999996,7783.1712499999985,311.3270833333334,1073.24,4,8521.13,99.825,14,20.928571428571427,0,56,33.107142857142854,0,26.38
816,20111595034,Consulting Andes EIRL,Finanzas,Huancayo,602,Enterprise,2018-06-22,Ejecutivo_17,60,3.79,671946.49,27997.770416666666,59200.64,5.166666666666667,533266.0,39107.42,1629.4758333333332,65.17916666666666,224.69,5,17684.409999999996,99.75,20,18.3,2,45,32.37777777777778,0,15.4
829,20590960567,Industrial Sur SAC,Manufactura,Tacna,2751,Enterprise,2016-03-04,Ejecutivo_30,74,4.01,737904.71,30746.029583333333,58012.29,5.125,603859.29,43208.07000000001,1800.3362500000003,72.01333333333334,248.25,4,15714.76,99.925,16,24.0,0,32,34.3125,0,35.94
836,20766558685,Comercial Sur EIRL,Retail,Lima,8699,SMB,2022-01-17,Ejecutivo_37,79,4.73,787651.26,32818.8025,55965.75,4.625,683246.3199999998,109785.16000000002,4574.381666666667,182.97541666666663,630.77,5,15852.112,99.92,15,22.466666666666665,1,38,34.36842105263158,0,54.13
839,20463378613,Producci�n Norte SAC,Manufactura,Arequipa,7802,SMB,2024-08-14,Ejecutivo_40,20,1.4,626951.73,26122.98875,57145.39,32.125,590793.54,166099.27000000002,6920.802916666667,276.8325,1214.18,5,9771.126,99.92,63,130.015873015873,38,90,278.3666666666667,1,86.05
872,20634362948,Finanzas Per� EIRL,Finanzas,Chiclayo,8464,Enterprise,2018-07-01,Ejecutivo_23,86,4.24,730285.88,30428.578333333335,59102.77,4.5,664470.7000000001,136277.58,5678.232499999999,227.1291666666667,782.98,2,7099.4400000000005,99.7,10,15.9,1,39,33.51282051282051,0,17.3
